UF,Tipo Crime,Ano,Mês,Vítimas
Paraíba,Homicídio doloso,2017,setembro,110
Paraíba,Homicídio doloso,2017,outubro,94
Paraíba,Homicídio doloso,2017,novembro,114
Paraíba,Homicídio doloso,2017,dezembro,104
Paraíba,Homicídio doloso,2018,janeiro,125
Paraíba,Homicídio doloso,2018,fevereiro,92
Paraíba,Homicídio doloso,2018,março,90
Paraíba,Homicídio doloso,2018,abril,96
Paraíba,Homicídio doloso,2018,maio,84
Paraíba,Homicídio doloso,2018,junho,104
Paraíba,Homicídio doloso,2018,julho,98
Paraíba,Homicídio doloso,2018,agosto,75
Paraíba,Homicídio doloso,2018,setembro,115
Paraíba,Homicídio doloso,2018,outubro,94
Paraíba,Homicídio doloso,2018,novembro,94
Paraíba,Homicídio doloso,2018,dezembro,105
Paraíba,Homicídio doloso,2019,janeiro,77
Paraíba,Homicídio doloso,2019,fevereiro,84
Paraíba,Homicídio doloso,2019,março,77
Paraíba,Homicídio doloso,2019,abril,78
Paraíba,Homicídio doloso,2019,maio,72
Paraíba,Homicídio doloso,2019,junho,79
Paraíba,Homicídio doloso,2019,julho,64
Paraíba,Homicídio doloso,2019,agosto,81
Paraíba,Homicídio doloso,2019,setembro,84
Paraíba,Homicídio doloso,2019,outubro,76
Paraíba,Homicídio doloso,2019,novembro,88
Paraíba,Homicídio doloso,2019,dezembro,73
Paraíba,Homicídio doloso,2020,janeiro,90
Paraíba,Homicídio doloso,2020,fevereiro,85
Paraíba,Homicídio doloso,2020,março,89
Paraíba,Lesão corporal seguida de morte,2015,abril,1
Paraíba,Lesão corporal seguida de morte,2015,julho,1
Paraíba,Lesão corporal seguida de morte,2015,agosto,1
Paraíba,Lesão corporal seguida de morte,2015,novembro,4
Paraíba,Lesão corporal seguida de morte,2016,setembro,1
Paraíba,Lesão corporal seguida de morte,2016,outubro,1
Paraíba,Lesão corporal seguida de morte,2017,janeiro,1
Paraíba,Lesão corporal seguida de morte,2017,fevereiro,1
Paraíba,Lesão corporal seguida de morte,2017,março,0
Paraíba,Lesão corporal seguida de morte,2017,abril,0
Paraíba,Lesão corporal seguida de morte,2017,maio,1
Paraíba,Lesão corporal seguida de morte,2017,junho,0
Paraíba,Lesão corporal seguida de morte,2017,julho,0
Paraíba,Lesão corporal seguida de morte,2017,agosto,2
Paraíba,Lesão corporal seguida de morte,2017,setembro,0
Paraíba,Lesão corporal seguida de morte,2017,outubro,0
Paraíba,Lesão corporal seguida de morte,2017,novembro,0
Paraíba,Lesão corporal seguida de morte,2017,dezembro,1
Paraíba,Lesão corporal seguida de morte,2018,janeiro,0
Paraíba,Lesão corporal seguida de morte,2018,fevereiro,1
Paraíba,Lesão corporal seguida de morte,2018,março,0
Paraíba,Lesão corporal seguida de morte,2018,abril,0
Paraíba,Lesão corporal seguida de morte,2018,maio,0
Paraíba,Lesão corporal seguida de morte,2018,junho,1
Paraíba,Lesão corporal seguida de morte,2018,julho,0
Paraíba,Lesão corporal seguida de morte,2018,agosto,0
Paraíba,Lesão corporal seguida de morte,2018,setembro,1
Paraíba,Lesão corporal seguida de morte,2018,outubro,2
Paraíba,Lesão corporal seguida de morte,2018,novembro,0
Paraíba,Lesão corporal seguida de morte,2018,dezembro,0
Paraíba,Lesão corporal seguida de morte,2019,janeiro,0
Paraíba,Lesão corporal seguida de morte,2019,fevereiro,0
Paraíba,Lesão corporal seguida de morte,2019,março,0
Paraíba,Lesão corporal seguida de morte,2019,abril,0
Paraíba,Lesão corporal seguida de morte,2019,maio,0
Paraíba,Lesão corporal seguida de morte,2019,junho,0
Paraíba,Lesão corporal seguida de morte,2019,julho,0
Paraíba,Lesão corporal seguida de morte,2019,agosto,0
Paraíba,Lesão corporal seguida de morte,2019,setembro,0
Paraíba,Lesão corporal seguida de morte,2019,outubro,0
Paraíba,Lesão corporal seguida de morte,2019,novembro,0
Paraíba,Lesão corporal seguida de morte,2019,dezembro,0
Paraíba,Lesão corporal seguida de morte,2020,janeiro,0
Paraíba,Lesão corporal seguida de morte,2020,fevereiro,0
Paraíba,Lesão corporal seguida de morte,2020,março,0
Paraíba,Roubo seguido de morte (latrocínio),2015,janeiro,7
Paraíba,Roubo seguido de morte (latrocínio),2015,fevereiro,3
Paraíba,Roubo seguido de morte (latrocínio),2015,março,5
Paraíba,Roubo seguido de morte (latrocínio),2015,abril,2
Paraíba,Roubo seguido de morte (latrocínio),2015,maio,5
Paraíba,Roubo seguido de morte (latrocínio),2015,junho,4
Paraíba,Roubo seguido de morte (latrocínio),2015,julho,5
Paraíba,Roubo seguido de morte (latrocínio),2015,agosto,2
Paraíba,Roubo seguido de morte (latrocínio),2015,setembro,6
Paraíba,Roubo seguido de morte (latrocínio),2015,outubro,3
Paraíba,Roubo seguido de morte (latrocínio),2015,novembro,6
Paraíba,Roubo seguido de morte (latrocínio),2016,janeiro,7
Paraíba,Roubo seguido de morte (latrocínio),2016,fevereiro,1
Paraíba,Roubo seguido de morte (latrocínio),2016,abril,3
Paraíba,Roubo seguido de morte (latrocínio),2016,maio,5
Paraíba,Roubo seguido de morte (latrocínio),2016,junho,7
Paraíba,Roubo seguido de morte (latrocínio),2016,julho,1
Paraíba,Roubo seguido de morte (latrocínio),2016,agosto,2
Paraíba,Roubo seguido de morte (latrocínio),2016,setembro,3
Paraíba,Roubo seguido de morte (latrocínio),2016,outubro,4
Paraíba,Roubo seguido de morte (latrocínio),2016,novembro,3
Paraíba,Roubo seguido de morte (latrocínio),2016,dezembro,4
Paraíba,Roubo seguido de morte (latrocínio),2017,janeiro,2
Paraíba,Roubo seguido de morte (latrocínio),2017,fevereiro,3
Paraíba,Roubo seguido de morte (latrocínio),2017,março,6
Paraíba,Roubo seguido de morte (latrocínio),2017,abril,1
Paraíba,Roubo seguido de morte (latrocínio),2017,maio,5
Paraíba,Roubo seguido de morte (latrocínio),2017,junho,2
Paraíba,Roubo seguido de morte (latrocínio),2017,julho,4
Paraíba,Roubo seguido de morte (latrocínio),2017,agosto,4
Paraíba,Roubo seguido de morte (latrocínio),2017,setembro,2
Paraíba,Roubo seguido de morte (latrocínio),2017,outubro,1
Paraíba,Roubo seguido de morte (latrocínio),2017,novembro,2
Paraíba,Roubo seguido de morte (latrocínio),2017,dezembro,6
Paraíba,Roubo seguido de morte (latrocínio),2018,janeiro,3
Paraíba,Roubo seguido de morte (latrocínio),2018,fevereiro,4
Paraíba,Roubo seguido de morte (latrocínio),2018,março,2
Paraíba,Roubo seguido de morte (latrocínio),2018,abril,3
Paraíba,Roubo seguido de morte (latrocínio),2018,maio,2
Paraíba,Roubo seguido de morte (latrocínio),2018,junho,5
Paraíba,Roubo seguido de morte (latrocínio),2018,julho,5
Paraíba,Roubo seguido de morte (latrocínio),2018,agosto,2
Paraíba,Roubo seguido de morte (latrocínio),2018,setembro,4
Paraíba,Roubo seguido de morte (latrocínio),2018,outubro,4
Paraíba,Roubo seguido de morte (latrocínio),2018,novembro,2
Paraíba,Roubo seguido de morte (latrocínio),2018,dezembro,1
Paraíba,Roubo seguido de morte (latrocínio),2019,janeiro,2
Paraíba,Roubo seguido de morte (latrocínio),2019,fevereiro,0
Paraíba,Roubo seguido de morte (latrocínio),2019,março,0
Paraíba,Roubo seguido de morte (latrocínio),2019,abril,5
Paraíba,Roubo seguido de morte (latrocínio),2019,maio,3
Paraíba,Roubo seguido de morte (latrocínio),2019,junho,2
Paraíba,Roubo seguido de morte (latrocínio),2019,julho,3
Paraíba,Roubo seguido de morte (latrocínio),2019,agosto,0
Paraíba,Roubo seguido de morte (latrocínio),2019,setembro,1
Paraíba,Roubo seguido de morte (latrocínio),2019,outubro,0
Paraíba,Roubo seguido de morte (latrocínio),2019,novembro,0
Paraíba,Roubo seguido de morte (latrocínio),2019,dezembro,2
Paraíba,Roubo seguido de morte (latrocínio),2020,janeiro,0
Paraíba,Roubo seguido de morte (latrocínio),2020,março,0
Paraná,Homicídio doloso,2015,janeiro,450
Paraná,Homicídio doloso,2015,fevereiro,466
Paraná,Homicídio doloso,2015,março,484
Paraná,Homicídio doloso,2015,abril,386
Paraná,Homicídio doloso,2015,maio,360
Paraná,Homicídio doloso,2015,junho,298
Paraná,Homicídio doloso,2015,julho,340
Paraná,Homicídio doloso,2015,agosto,406
Paraná,Homicídio doloso,2015,setembro,364
Paraná,Homicídio doloso,2015,outubro,436
Paraná,Homicídio doloso,2015,novembro,382
Paraná,Homicídio doloso,2015,dezembro,460
Paraná,Homicídio doloso,2016,janeiro,476
Paraná,Homicídio doloso,2016,fevereiro,420
Paraná,Homicídio doloso,2016,março,478
Paraná,Homicídio doloso,2016,abril,442
Paraná,Homicídio doloso,2016,maio,392
Paraná,Homicídio doloso,2016,junho,344
Paraná,Homicídio doloso,2016,julho,408
Paraná,Homicídio doloso,2016,agosto,420
Paraná,Homicídio doloso,2016,setembro,356
Paraná,Homicídio doloso,2016,outubro,454
Paraná,Homicídio doloso,2016,novembro,424
Paraná,Homicídio doloso,2016,dezembro,382
Paraná,Homicídio doloso,2017,janeiro,410
Paraná,Homicídio doloso,2017,fevereiro,404
Paraná,Homicídio doloso,2017,março,442
Paraná,Homicídio doloso,2017,abril,350
Paraná,Homicídio doloso,2017,maio,324
Paraná,Homicídio doloso,2017,junho,316
Paraná,Homicídio doloso,2017,julho,370
Paraná,Homicídio doloso,2017,agosto,356
Paraná,Homicídio doloso,2017,setembro,410
Paraná,Homicídio doloso,2017,outubro,352
Paraná,Homicídio doloso,2017,novembro,362
Paraná,Homicídio doloso,2017,dezembro,278
Paraná,Homicídio doloso,2018,janeiro,370
Paraná,Homicídio doloso,2018,fevereiro,364
Paraná,Homicídio doloso,2018,março,382
Paraná,Homicídio doloso,2018,abril,322
Paraná,Homicídio doloso,2018,maio,374
Paraná,Homicídio doloso,2018,junho,254
Paraná,Homicídio doloso,2018,julho,340
Paraná,Homicídio doloso,2018,agosto,282
Paraná,Homicídio doloso,2018,setembro,308
Paraná,Homicídio doloso,2018,outubro,292
Paraná,Homicídio doloso,2018,novembro,302
Paraná,Homicídio doloso,2018,dezembro,320
Paraná,Homicídio doloso,2019,janeiro,302
Paraná,Homicídio doloso,2019,fevereiro,242
Paraná,Homicídio doloso,2019,março,317
Paraná,Homicídio doloso,2019,abril,326
Paraná,Homicídio doloso,2019,maio,285
Paraná,Homicídio doloso,2019,junho,251
Paraná,Homicídio doloso,2019,julho,254
Paraná,Homicídio doloso,2019,agosto,238
Paraná,Homicídio doloso,2019,setembro,353
Paraná,Homicídio doloso,2019,outubro,335
Paraná,Homicídio doloso,2019,novembro,336
Paraná,Homicídio doloso,2019,dezembro,316
Paraná,Homicídio doloso,2020,janeiro,324
Paraná,Homicídio doloso,2020,fevereiro,210
Paraná,Homicídio doloso,2020,março,205
Paraná,Lesão corporal seguida de morte,2015,janeiro,12
Paraná,Lesão corporal seguida de morte,2015,fevereiro,4
Paraná,Lesão corporal seguida de morte,2015,março,10
Paraná,Lesão corporal seguida de morte,2015,abril,6
Paraná,Lesão corporal seguida de morte,2015,maio,8
Paraná,Lesão corporal seguida de morte,2015,junho,14
Paraná,Lesão corporal seguida de morte,2015,julho,6
Paraná,Lesão corporal seguida de morte,2015,agosto,12
Paraná,Lesão corporal seguida de morte,2015,setembro,12
Paraná,Lesão corporal seguida de morte,2015,outubro,16
Paraná,Lesão corporal seguida de morte,2015,novembro,16
Paraná,Lesão corporal seguida de morte,2015,dezembro,6
Paraná,Lesão corporal seguida de morte,2016,janeiro,10
Paraná,Lesão corporal seguida de morte,2016,fevereiro,12
Paraná,Lesão corporal seguida de morte,2016,março,6
Paraná,Lesão corporal seguida de morte,2016,abril,16
Paraná,Lesão corporal seguida de morte,2016,maio,12
Paraná,Lesão corporal seguida de morte,2016,junho,14
Paraná,Lesão corporal seguida de morte,2016,julho,4
Paraná,Lesão corporal seguida de morte,2016,agosto,10
Paraná,Lesão corporal seguida de morte,2016,setembro,14
Paraná,Lesão corporal seguida de morte,2016,outubro,8
Paraná,Lesão corporal seguida de morte,2016,novembro,6
Paraná,Lesão corporal seguida de morte,2016,dezembro,8
Paraná,Lesão corporal seguida de morte,2017,janeiro,6
Paraná,Lesão corporal seguida de morte,2017,fevereiro,8
Paraná,Lesão corporal seguida de morte,2017,março,4
Paraná,Lesão corporal seguida de morte,2017,abril,8
Paraná,Lesão corporal seguida de morte,2017,maio,10
Paraná,Lesão corporal seguida de morte,2017,junho,4
Paraná,Lesão corporal seguida de morte,2017,julho,4
Paraná,Lesão corporal seguida de morte,2017,agosto,4
Paraná,Lesão corporal seguida de morte,2017,setembro,4
Paraná,Lesão corporal seguida de morte,2017,outubro,2
Paraná,Lesão corporal seguida de morte,2017,novembro,14
Paraná,Lesão corporal seguida de morte,2017,dezembro,4
Paraná,Lesão corporal seguida de morte,2018,janeiro,4
Paraná,Lesão corporal seguida de morte,2018,fevereiro,2
Paraná,Lesão corporal seguida de morte,2018,março,4
Paraná,Lesão corporal seguida de morte,2018,abril,12
Paraná,Lesão corporal seguida de morte,2018,maio,6
Paraná,Lesão corporal seguida de morte,2018,junho,10
Paraná,Lesão corporal seguida de morte,2018,julho,6
Paraná,Lesão corporal seguida de morte,2018,agosto,10
Paraná,Lesão corporal seguida de morte,2018,setembro,2
Paraná,Lesão corporal seguida de morte,2018,outubro,8
Paraná,Lesão corporal seguida de morte,2018,novembro,6
Paraná,Lesão corporal seguida de morte,2018,dezembro,8
Paraná,Lesão corporal seguida de morte,2019,janeiro,20
Paraná,Lesão corporal seguida de morte,2019,fevereiro,8
Paraná,Lesão corporal seguida de morte,2019,março,15
Paraná,Lesão corporal seguida de morte,2019,abril,7
Paraná,Lesão corporal seguida de morte,2019,maio,9
Paraná,Lesão corporal seguida de morte,2019,junho,5
Paraná,Lesão corporal seguida de morte,2019,julho,8
Paraná,Lesão corporal seguida de morte,2019,agosto,4
Paraná,Lesão corporal seguida de morte,2019,setembro,4
Paraná,Lesão corporal seguida de morte,2019,outubro,7
Paraná,Lesão corporal seguida de morte,2019,novembro,6
Paraná,Lesão corporal seguida de morte,2019,dezembro,10
Paraná,Lesão corporal seguida de morte,2020,janeiro,14
Paraná,Lesão corporal seguida de morte,2020,fevereiro,3
Paraná,Lesão corporal seguida de morte,2020,março,2
Paraná,Roubo seguido de morte (latrocínio),2015,janeiro,26
Paraná,Roubo seguido de morte (latrocínio),2015,fevereiro,18
Paraná,Roubo seguido de morte (latrocínio),2015,março,30
Paraná,Roubo seguido de morte (latrocínio),2015,abril,14
Paraná,Roubo seguido de morte (latrocínio),2015,maio,26
Paraná,Roubo seguido de morte (latrocínio),2015,junho,4
Paraná,Roubo seguido de morte (latrocínio),2015,julho,16
Paraná,Roubo seguido de morte (latrocínio),2015,agosto,26
Paraná,Roubo seguido de morte (latrocínio),2015,setembro,16
Paraná,Roubo seguido de morte (latrocínio),2015,outubro,30
Paraná,Roubo seguido de morte (latrocínio),2015,novembro,18
Paraná,Roubo seguido de morte (latrocínio),2015,dezembro,10
Paraná,Roubo seguido de morte (latrocínio),2016,janeiro,22
Paraná,Roubo seguido de morte (latrocínio),2016,fevereiro,22
Paraná,Roubo seguido de morte (latrocínio),2016,março,22
Paraná,Roubo seguido de morte (latrocínio),2016,abril,22
Paraná,Roubo seguido de morte (latrocínio),2016,maio,22
Paraná,Roubo seguido de morte (latrocínio),2016,junho,20
Paraná,Roubo seguido de morte (latrocínio),2016,julho,14
Paraná,Roubo seguido de morte (latrocínio),2016,agosto,28
Paraná,Roubo seguido de morte (latrocínio),2016,setembro,20
Paraná,Roubo seguido de morte (latrocínio),2016,outubro,20
Paraná,Roubo seguido de morte (latrocínio),2016,novembro,14
Paraná,Roubo seguido de morte (latrocínio),2016,dezembro,8
Paraná,Roubo seguido de morte (latrocínio),2017,janeiro,24
Paraná,Roubo seguido de morte (latrocínio),2017,fevereiro,14
Paraná,Roubo seguido de morte (latrocínio),2017,março,12
Paraná,Roubo seguido de morte (latrocínio),2017,abril,2
Paraná,Roubo seguido de morte (latrocínio),2017,maio,22
Paraná,Roubo seguido de morte (latrocínio),2017,junho,8
Paraná,Roubo seguido de morte (latrocínio),2017,julho,8
Paraná,Roubo seguido de morte (latrocínio),2017,agosto,16
Paraná,Roubo seguido de morte (latrocínio),2017,setembro,4
Paraná,Roubo seguido de morte (latrocínio),2017,outubro,4
Paraná,Roubo seguido de morte (latrocínio),2017,novembro,12
Paraná,Roubo seguido de morte (latrocínio),2017,dezembro,8
Paraná,Roubo seguido de morte (latrocínio),2018,janeiro,18
Paraná,Roubo seguido de morte (latrocínio),2018,fevereiro,26
Paraná,Roubo seguido de morte (latrocínio),2018,março,20
Paraná,Roubo seguido de morte (latrocínio),2018,abril,16
Paraná,Roubo seguido de morte (latrocínio),2018,maio,26
Paraná,Roubo seguido de morte (latrocínio),2018,junho,6
Paraná,Roubo seguido de morte (latrocínio),2018,julho,10
Paraná,Roubo seguido de morte (latrocínio),2018,agosto,12
Paraná,Roubo seguido de morte (latrocínio),2018,setembro,24
Paraná,Roubo seguido de morte (latrocínio),2018,outubro,16
Paraná,Roubo seguido de morte (latrocínio),2018,novembro,6
Paraná,Roubo seguido de morte (latrocínio),2018,dezembro,8
Paraná,Roubo seguido de morte (latrocínio),2019,janeiro,14
Paraná,Roubo seguido de morte (latrocínio),2019,fevereiro,18
Paraná,Roubo seguido de morte (latrocínio),2019,março,23
Paraná,Roubo seguido de morte (latrocínio),2019,abril,12
Paraná,Roubo seguido de morte (latrocínio),2019,maio,21
Paraná,Roubo seguido de morte (latrocínio),2019,junho,24
Paraná,Roubo seguido de morte (latrocínio),2019,julho,14
Paraná,Roubo seguido de morte (latrocínio),2019,agosto,15
Paraná,Roubo seguido de morte (latrocínio),2019,setembro,12
Paraná,Roubo seguido de morte (latrocínio),2019,outubro,14
Paraná,Roubo seguido de morte (latrocínio),2019,novembro,20
Paraná,Roubo seguido de morte (latrocínio),2019,dezembro,8
Paraná,Roubo seguido de morte (latrocínio),2020,janeiro,6
Paraná,Roubo seguido de morte (latrocínio),2020,fevereiro,2
Paraná,Roubo seguido de morte (latrocínio),2020,março,7
Pernambuco,Homicídio doloso,2015,janeiro,317
Pernambuco,Homicídio doloso,2015,fevereiro,313
Pernambuco,Homicídio doloso,2015,março,329
Pernambuco,Homicídio doloso,2015,abril,314
Pernambuco,Homicídio doloso,2015,maio,295
Pernambuco,Homicídio doloso,2015,junho,257
Pernambuco,Homicídio doloso,2015,julho,288
Pernambuco,Homicídio doloso,2015,agosto,310
Pernambuco,Homicídio doloso,2015,setembro,281
Pernambuco,Homicídio doloso,2015,outubro,368
Pernambuco,Homicídio doloso,2015,novembro,345
Pernambuco,Homicídio doloso,2015,dezembro,333
Pernambuco,Homicídio doloso,2016,janeiro,343
Pernambuco,Homicídio doloso,2016,fevereiro,293
Pernambuco,Homicídio doloso,2016,março,376
Pernambuco,Homicídio doloso,2016,abril,334
Pernambuco,Homicídio doloso,2016,maio,300
Pernambuco,Homicídio doloso,2016,junho,314
Pernambuco,Homicídio doloso,2016,julho,332
Pernambuco,Homicídio doloso,2016,agosto,347
Pernambuco,Homicídio doloso,2016,setembro,358
Pernambuco,Homicídio doloso,2016,outubro,433
Pernambuco,Homicídio doloso,2016,novembro,389
Pernambuco,Homicídio doloso,2016,dezembro,458
Pernambuco,Homicídio doloso,2017,janeiro,459
